file,page,value,Actual,Match,,engine,confidence,region,needs_review,review_reason,trace
IW-01388-1.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-01388-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=345 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.2 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=109.9 |   marker 'Iss.'@(66,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
IW-01505-1r01.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-01505-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=405 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.2 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=109.9 |   marker 'Iss.'@(66,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
IW-01528-1.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-01528-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=368 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.2 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=109.9 |   marker 'Iss.'@(66,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
IW-01589-1r01.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-01589-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=390 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) |   skip inline ref     'Iss.'@(65,806) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=110.0 | consolidated => 01 region=br_title"
IW-02011-1r01.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-02011-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(841x595) tokens=373 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(291,559) | grid_xs=(33.25679667790731, 824.7768046061198) grid_ys=(15.472471237182617, 580.6724243164062) |   marker 'Iss.'@(812,549) => 1 region=br_title score=181.1 |   marker 'Iss.'@(46,570) => 01 region=bl_revtable score=150.3 | consolidated => 1 region=br_title"
IW-02142-1r01.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-02142-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=380 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=110.0 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
IW-02322-L-2_1-0.PDF,2,3,1-0,0,,native,high,br_title,no,,"file=IW-02322-L-2_1-0.PDF mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=518 | markers=['Issue', 'Rev', 'Rev', 'Rev.'] |   skip inline ref     'Rev'@(73,807) | grid_xs=(49.97297159830729, 1169.6531201998393) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Issue'@(42,799) => 1-0 region=bl_revtable score=114.3 |   marker 'Rev'@(1147,777) => 3 region=br_title score=141.5 |   marker 'Rev.'@(245,807) => no value | consolidated => 1-0 region=bl_revtable | page=2 rot=90 layout=modern size=(1191x842) tokens=409 | markers=['Issue', 'Rev', 'Rev', 'Rev.'] |   skip inline ref     'Rev'@(73,807) | grid_xs=(49.97297159830729, 1169.6531201998393) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Issue'@(42,799) => 6 region=bl_revtable score=97.0 |   marker 'Rev'@(1147,777) => 3 region=br_title score=141.5 |   marker 'Rev.'@(245,807) => 1 region=bl_revtable score=97.6 | consolidated => 3 region=br_title | page=3 rot=90 layout=modern size=(1191x842) tokens=297 | markers=['Issue', 'Rev', 'Rev', 'Rev.'] |   skip inline ref     'Rev'@(73,807) | grid_xs=(49.97297159830729, 1169.6531201998393) grid_ys=(22.328368663787842, 821.648681640625) |   marker 'Issue'@(42,799) => 1-0 region=bl_revtable score=114.3 |   marker 'Rev'@(1147,777) => 3 region=br_title score=141.5 |   marker 'Rev.'@(245,807) => no value | consolidated => 1-0 region=bl_revtable"
IW-02390-1r01.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-02390-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=417 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.332178592681885, 821.6527481079102) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=110.0 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
IW-02487-2-1.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-02487-2-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=355 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=110.0 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
IW-02815-1r01.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-02815-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=397 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=110.0 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
IW-02965-1r01.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-02965-1r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=203 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 817.5060729980469) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Rev'@(40,822) => 01 region=bl_revtable score=110.0 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=136.0 | consolidated => 01 region=br_title"
IW-03262-1.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW-03262-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=383 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.195425987243652, 821.515998840332) |   marker 'Iss.'@(1149,777) => 1 region=br_title score=166.0 |   marker 'Rev'@(35,822) => 01 region=bl_revtable score=108.5 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 1 region=br_title"
IW10A239-1rA.pdf,1,A,A,1,,gpt_vision,high,tl_issue,no,,"file=IW10A239-1rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=318 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => no value | no marker yielded a value | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table shows header 'ISSUE | ALTERATIONS' with a single row 'A' under ISSUE, confirming current revision.""}"
IW10A258rA.pdf,1,A,A,1,,gpt_vision,high,tl_issue,no,,"file=IW10A258rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=184 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,57) |   marker 'ISSUE'@(28,48) => no value | no marker yielded a value | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table shows 'A' in the ISSUE column as the bottom-most entry, confirming it as the current revision.""}"
IW11A318r2.pdf,1,2,2,1,,native,high,tl_issue,no,,"file=IW11A318r2.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(1191x842) tokens=303 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(113,73) |   marker 'ISSUE'@(30,60) => 2 region=tl_issue score=130.1 | consolidated => 2 region=tl_issue | page=2 rot=90 layout=unknown size=(1191x1684) tokens=0 | no native tokens"
IW11D90r3.pdf,1,3,3,1,,native,high,br_title,no,,"file=IW11D90r3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=541 | markers=['Rev', 'Rev', 'Rev'] | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Rev'@(1149,777) => 3 region=br_title score=165.8 |   marker 'Rev'@(40,822) => 3 region=bl_revtable score=109.9 |   marker 'Rev'@(66,806) => 3 region=bl_revtable score=135.7 | consolidated => 3 region=br_title | page=2 rot=90 layout=modern size=(1191x842) tokens=460 | markers=['Rev', 'Rev', 'Rev'] | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Rev'@(1149,777) => 3 region=br_title score=165.8 |   marker 'Rev'@(40,822) => 3 region=bl_revtable score=109.9 |   marker 'Rev'@(66,806) => 3 region=bl_revtable score=135.7 | consolidated => 3 region=br_title"
IW11D92.pdf,1,A,A,1,,gpt_vision,high,tl_issue,no,,"file=IW11D92.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=117 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(69,43) |   marker 'ISSUE'@(20,36) => no value | no marker yielded a value | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table shows header 'ISSUE' with a single row 'A' below; no other revision fields present.""}"
IW12C21.pdf,1,A,A,1,,gpt_vision,high,tl_issue,no,,"file=IW12C21.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=120 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,56) |   marker 'ISSUE'@(21,46) => no value | no marker yielded a value | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table shows 'A' as the bottom-most value in the ISSUE column, confirming it as the current revision.""}"
IW12D23r4.pdf,1,4,4,1,,native,high,tl_issue,no,,"file=IW12D23r4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=2 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=3 rot=90 layout=classic size=(842x595) tokens=525 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=4 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=5 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue"
IW13A09rA.pdf,1,A,A,1,,gpt_vision,high,tl_issue,no,,"file=IW13A09rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=317 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => no value | no marker yielded a value | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table shows header 'ISSUE | ALTERATIONS' with a single row 'A' under ISSUE, confirming current revision.""}"
IW13D06r04.pdf,1,4,4,1,,native,high,tl_issue,no,,"file=IW13D06r04.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=586 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 4 region=tl_issue score=127.3 | consolidated => 4 region=tl_issue"
IW13D08r1.pdf,1,1,1,1,,native,high,tl_issue,no,,"file=IW13D08r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=361 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=149.7 | consolidated => 1 region=tl_issue"
IW3A247r1.pdf,1,1,1,1,,native,high,tl_issue,no,,"file=IW3A247r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=139 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => 1 region=tl_issue score=151.8 | consolidated => 1 region=tl_issue"
IW3A351rA.pdf,1,A,A,1,,native,high,tl_issue,no,,"file=IW3A351rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=106 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW3C120r4.pdf,1,4,4,1,,native,high,br_title,no,,"file=IW3C120r4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=543 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => 4 region=br_title score=165.8 |   marker 'Rev'@(40,822) => 4 region=bl_revtable score=97.7 |   marker 'Iss.'@(66,806) => 4 region=bl_revtable score=99.8 | consolidated => 4 region=br_title"
IW3D06r10.pdf,1,10,10,1,,gpt_vision,high,tl_issue,no,,"file=IW3D06r10.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(595x841) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': '10', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Bottom-most value in the top-left ISSUE/ALTERATIONS table is '10', clearly under the ISSUE column header.""}"
IW3D155r5.pdf,1,5,5,1,,native,high,tl_issue,no,,"file=IW3D155r5.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=502 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue | page=2 rot=90 layout=classic size=(842x595) tokens=499 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue | page=3 rot=90 layout=classic size=(842x595) tokens=491 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue | page=4 rot=90 layout=classic size=(842x595) tokens=427 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue"
IW4A433r1.pdf,1,1,1,1,,native,high,tl_issue,no,,"file=IW4A433r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=247 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=150.2 | consolidated => 1 region=tl_issue"
IW4A458rB.pdf,1,B,B,1,,gpt_vision,high,tl_issue,no,,"file=IW4A458rB.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=198 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => no value | no marker yielded a value | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'B', 'region': 'tl_issue', 'confidence': 'high', 'evidence': 'Bottom-left table labeled ISSUE/ALTERATIONS; bottom-most value in ISSUE column is B, confirming current revision per Exeeco template rules.'}"
IW4A501rB.pdf,1,B,B,1,,gpt_vision,high,tl_issue,no,,"file=IW4A501rB.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=101 | markers=['ISSUE', 'ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   skip inline ref     'ISSUE'@(82,89) |   marker 'ISSUE'@(27,71) => no value | no marker yielded a value | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'B', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Bottom-most value in the top-left ISSUE/ALTERATIONS table is 'B', with header 'ISSUE' confirming the column.""}"
IW4A543rA.pdf,1,A,A,1,,native,high,bl_revtable,no,,"file=IW4A543rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(841x595) tokens=388 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.25679667790731, 824.7768046061198) grid_ys=(15.472471237182617, 580.6724243164062) |   marker 'Rev'@(812,549) => no value |   marker 'Rev'@(46,570) => A region=bl_revtable score=150.3 | consolidated => A region=bl_revtable"
IW4B232r1.pdf,1,1,1,1,,native,high,br_title,no,,"file=IW4B232r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(841x595) tokens=383 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.25679667790731, 824.7768046061198) grid_ys=(15.472471237182617, 580.6724243164062) |   marker 'Rev'@(812,549) => 1 region=br_title score=181.1 |   marker 'Rev'@(46,570) => 1 region=bl_revtable score=124.6 | consolidated => 1 region=br_title"
IW4B262.pdf,1,4,A,0,,native,high,tl_issue,no,,"file=IW4B262.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=94 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(128,83) |   marker 'ISSUE'@(25,68) => 4 region=tl_issue score=117.4 | consolidated => 4 region=tl_issue"
