file,page,value,value_clean,Actual,Match,engine,confidence,region,needs_review,review_reason,trace
IW-03262-1.pdf,1,'1,1,1,1,native,high,br_title,no,,"file=IW-03262-1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=383 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(35,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.195425987243652, 821.515998840332) |   marker 'Iss.'@(1149,777) => 1 region=br_title score=166.0 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 1 region=br_title"
IW10A239-1rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW10A239-1rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=318 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
IW10A258rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW10A258rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=184 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW11A318r2.pdf,1,'2,2,2,1,native,high,tl_issue,no,,"file=IW11A318r2.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(1191x842) tokens=303 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(113,73) |   marker 'ISSUE'@(30,60) => 2 region=tl_issue score=130.1 | consolidated => 2 region=tl_issue | page=2 rot=90 layout=unknown size=(1191x1684) tokens=0 | no native tokens"
IW11D90r3.pdf,1,'3,3,3,1,native,high,br_title,no,,"file=IW11D90r3.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=541 | markers=['Rev', 'Rev', 'Rev'] |   skip template stamp 'Rev'@(40,822) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Rev'@(1149,777) => 3 region=br_title score=165.8 |   marker 'Rev'@(66,806) => 3 region=bl_revtable score=135.7 | consolidated => 3 region=br_title | page=2 rot=90 layout=modern size=(1191x842) tokens=460 | markers=['Rev', 'Rev', 'Rev'] |   skip template stamp 'Rev'@(40,822) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Rev'@(1149,777) => 3 region=br_title score=165.8 |   marker 'Rev'@(66,806) => 3 region=bl_revtable score=135.7 | consolidated => 3 region=br_title"
IW11D92.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW11D92.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=117 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(69,43) |   marker 'ISSUE'@(20,36) => A region=tl_issue score=190.0 | consolidated => A region=tl_issue"
IW12C21.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW12C21.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=120 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,56) |   marker 'ISSUE'@(21,46) => A region=tl_issue score=174.3 | consolidated => A region=tl_issue"
IW12D23r4.pdf,1,'4,4,4,1,native,high,tl_issue,no,,"file=IW12D23r4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=2 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=3 rot=90 layout=classic size=(842x595) tokens=525 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=4 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue | page=5 rot=90 layout=classic size=(842x595) tokens=528 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,61) |   marker 'ISSUE'@(28,52) => 4 region=tl_issue score=127.1 | consolidated => 4 region=tl_issue"
IW13A09rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW13A09rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=317 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
IW13D06r04.pdf,1,'4,4,4,1,native,high,tl_issue,no,,"file=IW13D06r04.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=586 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 4 region=tl_issue score=127.3 | consolidated => 4 region=tl_issue"
IW13D08r1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=IW13D08r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=361 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=149.7 | consolidated => 1 region=tl_issue"
IW3A247r1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=IW3A247r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=139 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => 1 region=tl_issue score=151.8 | consolidated => 1 region=tl_issue"
IW3A351rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW3A351rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=106 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW3C120r4.pdf,1,'4,4,4,1,native,high,br_title,no,,"file=IW3C120r4.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=543 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.0504150390625, 1166.6531858444214) grid_ys=(22.415666580200195, 821.7362442016602) |   marker 'Iss.'@(1149,777) => 4 region=br_title score=165.8 |   marker 'Iss.'@(66,806) => 4 region=bl_revtable score=99.8 | consolidated => 4 region=br_title"
IW3D06r10.pdf,1,'A,A,10,0,gpt_vision,high,tl_issue,no,,"file=IW3D06r10.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(595x841) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table has a single data row: 'A | ORIGINAL ISSUE' directly below the header. No newer value present.""}"
IW3D155r5.pdf,1,'5,5,5,1,native,high,tl_issue,no,,"file=IW3D155r5.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=502 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue | page=2 rot=90 layout=classic size=(842x595) tokens=499 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue | page=3 rot=90 layout=classic size=(842x595) tokens=491 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue | page=4 rot=90 layout=classic size=(842x595) tokens=427 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 5 region=tl_issue score=124.2 | consolidated => 5 region=tl_issue"
IW4A433r1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=IW4A433r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=247 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(90,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=150.2 | consolidated => 1 region=tl_issue"
IW4A458rB.pdf,1,'B,B,B,1,native,high,tl_issue,no,,"file=IW4A458rB.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=198 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => B region=tl_issue score=150.2 | consolidated => B region=tl_issue"
IW4A501rB.pdf,1,'B,B,B,1,native,high,tl_issue,no,,"file=IW4A501rB.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=101 | markers=['ISSUE', 'ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   skip inline ref     'ISSUE'@(82,89) |   marker 'ISSUE'@(27,71) => B region=tl_issue score=151.9 | consolidated => B region=tl_issue"
IW4A543rA.pdf,1,'A,A,A,1,native,high,bl_revtable,no,,"file=IW4A543rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(841x595) tokens=388 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.25679667790731, 824.7768046061198) grid_ys=(15.472471237182617, 580.6724243164062) |   marker 'Rev'@(812,549) => no value |   marker 'Rev'@(46,570) => A region=bl_revtable score=150.3 | consolidated => A region=bl_revtable"
IW4B232r1.pdf,1,'1,1,1,1,native,high,br_title,no,,"file=IW4B232r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(841x595) tokens=383 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.25679667790731, 824.7768046061198) grid_ys=(15.472471237182617, 580.6724243164062) |   marker 'Rev'@(812,549) => 1 region=br_title score=181.1 |   marker 'Rev'@(46,570) => 1 region=bl_revtable score=124.6 | consolidated => 1 region=br_title"
IW4B262.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW4B262.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=94 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(128,83) |   marker 'ISSUE'@(25,68) => A region=tl_issue score=157.7 | consolidated => A region=tl_issue"
IW4C333r1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=IW4C333r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=181 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=149.9 | consolidated => 1 region=tl_issue"
IW4C92.pdf,1,'3,3,3,1,native,high,tl_issue,no,,"file=IW4C92.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=592 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(93,61) |   marker 'ISSUE'@(22,51) => 3 region=tl_issue score=129.4 | consolidated => 3 region=tl_issue"
IW4D06r16.pdf,1,'16,16,16,1,native,high,tl_issue,no,,"file=IW4D06r16.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=343 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 16 region=tl_issue score=126.9 | consolidated => 16 region=tl_issue | page=2 rot=90 layout=classic size=(842x595) tokens=524 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 16 region=tl_issue score=126.9 | consolidated => 16 region=tl_issue"
IW4D124SALV.pdf,1,'A,A,A,1,gpt_vision,high,tl_issue,no,,"file=IW4D124SALV.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(595x842) tokens=0 | no native tokens | native unsatisfactory — invoking GPT fallback | page 1: |   primary: {'rev_value': 'A', 'region': 'tl_issue', 'confidence': 'high', 'evidence': ""Top-left ISSUE/ALTERATIONS table has header 'ISSUE | ALTERATIONS' and a single row: 'A | ORIGINAL ISSUE'. No other rows present; classic Exeeco layout confirms this is the current revision.""}"
IW4D237.pdf,1,'1,1,1,1,native,high,bl_revtable,no,,"file=IW4D237.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=modern size=(842x595) tokens=469 | markers=['Rev', 'Rev', 'ISSUE', 'Rev'] |   skip template stamp 'Rev'@(25,581) |   skip inline ref     'ISSUE'@(239,559) | grid_xs=(33.50009266535441, 825.0200805664062) grid_ys=(15.470733165740967, 580.6706848144531) |   marker 'Rev'@(812,549) => A region=br_title score=181.1 |   marker 'Rev'@(46,570) => 1 region=bl_revtable score=124.6 | consolidated => 1 region=bl_revtable"
IW4D76.pdf,1,'3,3,3,1,native,high,tl_issue,no,,"file=IW4D76.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=488 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(69,42) | grid_xs=(-1.0, 799.566884358724) grid_ys=(-1.0, -1.0) |   marker 'ISSUE'@(17,34) => 3 region=tl_issue score=134.4 | consolidated => 3 region=tl_issue"
IW5A431rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW5A431rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=166 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW5A489rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW5A489rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=110 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW5A701rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW5A701rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=92 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
IW5C167_1-0.pdf,1,'1,1,1,1,native,high,br_title,no,,"file=IW5C167_1-0.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=437 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 1 region=br_title score=165.8 |   marker 'Iss.'@(65,806) => 1 region=bl_revtable score=115.1 | consolidated => 1 region=br_title"
IW5D138r7.pdf,1,'7,7,7,1,native,high,tl_issue,no,,"file=IW5D138r7.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=546 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(71,44) | grid_xs=(-1.0, 745.8038126627604) grid_ys=(-1.0, 519.9997151692709) |   marker 'ISSUE'@(22,36) => 7 region=tl_issue score=122.6 | consolidated => 7 region=tl_issue"
IW6A356.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW6A356.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=87 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => A region=tl_issue score=180.0 | consolidated => A region=tl_issue"
IW6A358-27rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW6A358-27rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=312 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW6A358-33rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW6A358-33rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=300 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW6A358-38rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW6A358-38rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=285 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW6C236.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW6C236.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=141 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(97,59) |   marker 'ISSUE'@(29,49) => A region=tl_issue score=175.4 | consolidated => A region=tl_issue"
IW6C352.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW6C352.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=109 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(70,46) |   marker 'ISSUE'@(19,39) => A region=tl_issue score=186.8 | consolidated => A region=tl_issue"
IW6D06r13.pdf,1,'13,13,13,1,native,high,tl_issue,no,,"file=IW6D06r13.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=344 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 13 region=tl_issue score=127.1 | consolidated => 13 region=tl_issue | page=2 rot=90 layout=classic size=(842x595) tokens=699 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 13 region=tl_issue score=127.1 | consolidated => 13 region=tl_issue"
IW6D239.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW6D239.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=218 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(65,42) |   marker 'ISSUE'@(15,35) => A region=tl_issue score=190.0 | consolidated => A region=tl_issue"
IW6D52.pdf,1,'4,4,4,1,native,high,tl_issue,no,,"file=IW6D52.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=616 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(73,45) |   marker 'ISSUE'@(21,38) => 4 region=tl_issue score=130.0 | consolidated => 4 region=tl_issue"
IW7A261rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW7A261rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=182 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW7D38.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=IW7D38.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(842x595) tokens=341 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(67,41) |   marker 'ISSUE'@(15,33) => 1 region=tl_issue score=156.0 | consolidated => 1 region=tl_issue"
IW7D77r1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=IW7D77r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(842x595) tokens=268 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(91,57) |   marker 'ISSUE'@(28,48) => 1 region=tl_issue score=149.9 | consolidated => 1 region=tl_issue"
IW7D86r6.pdf,1,'6,6,6,1,native,high,tl_issue,no,,"file=IW7D86r6.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=unknown size=(842x595) tokens=450 | markers=['ISSUE'] |   marker 'ISSUE'@(28,48) => 6 region=tl_issue score=172.6 | consolidated => 6 region=tl_issue"
IW8A184r1.pdf,1,'1,1,1,1,native,high,tl_issue,no,,"file=IW8A184r1.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=classic size=(792x612) tokens=144 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(85,80) |   marker 'ISSUE'@(27,71) => 1 region=tl_issue score=152.2 | consolidated => 1 region=tl_issue"
IW8A212-23rA.pdf,1,'A,A,A,1,native,high,tl_issue,no,,"file=IW8A212-23rA.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=0 layout=classic size=(841x595) tokens=340 | markers=['ISSUE', 'ISSUE'] |   skip inline ref     'ISSUE'@(77,57) |   marker 'ISSUE'@(28,48) => A region=tl_issue score=177.6 | consolidated => A region=tl_issue"
IW8A212-51r01.pdf,1,'01,1,1,1,native,high,br_title,no,,"file=IW8A212-51r01.pdf mode=pymupdf_with_gpt_fallback | page=1 rot=90 layout=modern size=(1191x842) tokens=495 | markers=['Iss.', 'Rev', 'ISSUE', 'Iss.'] |   skip template stamp 'Rev'@(40,822) |   skip inline ref     'ISSUE'@(411,790) | grid_xs=(47.17320760091146, 1166.775978088379) grid_ys=(22.37558364868164, 821.6961441040039) |   marker 'Iss.'@(1149,777) => 01 region=br_title score=165.3 |   marker 'Iss.'@(65,806) => 01 region=bl_revtable score=135.7 | consolidated => 01 region=br_title"
